symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,rr_ratio,session,day_of_week
SP500.,SHORT,2025-10-28 10:50:00,2025-10-28 11:50:00,6876.98,6879.703214285714,6879.703214285714,6870.171964285713,0.9,-2.450892857143208,SL,2.5,EUROPE,1
DJ30.,LONG,2025-10-28 12:55:00,2025-10-28 13:25:00,47667.9,47643.78571428571,47643.78571428571,47728.18571428573,0.1,-2.411428571429133,SL,2.5,EUROPE,1
SP500.,LONG,2025-10-28 12:05:00,2025-10-28 14:50:00,6879.86,6887.010000000001,6876.999999999999,6887.010000000001,0.8,5.720000000001164,TP,2.5,EUROPE,1
SP500.,LONG,2025-10-28 12:55:00,2025-10-28 14:50:00,6881.1,6887.0223214285725,6878.731071428571,6887.0223214285725,1.0,5.922321428572104,TP,2.5,EUROPE,1
NAS100.,LONG,2025-10-28 12:05:00,2025-10-28 15:10:00,25853.53,25888.06125,25839.7175,25888.06125,0.1,3.453125,TP,2.5,EUROPE,1
NAS100.,LONG,2025-10-29 03:25:00,2025-10-29 03:55:00,26072.73,26059.694285714286,26059.694285714286,26098.801428571427,0.2,-2.6071428571427533,SL,2.0,ASIA,2
SP500.,LONG,2025-10-29 03:35:00,2025-10-29 03:55:00,6901.5,6898.650000000001,6898.650000000001,6907.199999999999,1.2,-3.419999999999345,SL,2.0,ASIA,2
DJ30.,LONG,2025-10-29 06:30:00,2025-10-29 10:00:00,47725.4,47739.4,47708.54285714286,47759.11428571429,0.1,1.4000000000000001,TIME,2.0,ASIA,2
NAS100.,SHORT,2025-10-29 12:10:00,2025-10-29 13:20:00,26124.98,26146.37285714286,26146.37285714286,26071.49785714285,0.1,-2.13928571428587,SL,2.5,EUROPE,2
DJ30.,LONG,2025-10-29 13:45:00,2025-10-29 16:30:00,47841.4,47939.96250000001,47801.975,47939.96250000001,0.1,9.856250000000728,TP,2.5,EUROPE,2
NAS100.,SHORT,2025-10-30 01:25:00,2025-10-30 02:20:00,26071.38,26129.112142857142,26129.112142857142,25955.91571428572,0.1,-5.77321428571413,SL,2.0,ASIA,3
NAS100.,SHORT,2025-10-30 02:45:00,2025-10-30 02:50:00,26102.68,26129.124642857143,26129.124642857143,26049.790714285715,0.1,-2.6444642857142755,SL,2.0,ASIA,3
DJ30.,LONG,2025-10-30 03:00:00,2025-10-30 03:30:00,47670.4,47753.55714285715,47628.82142857143,47753.55714285715,0.1,8.315714285714785,TP,2.0,ASIA,3
NAS100.,LONG,2025-10-30 03:00:00,2025-10-30 05:05:00,26153.63,26215.187142857143,26122.85142857143,26215.187142857143,0.1,6.155714285714203,TP,2.0,ASIA,3
DJ30.,SHORT,2025-10-30 07:15:00,2025-10-30 07:35:00,47623.4,47671.950000000004,47671.950000000004,47526.299999999996,0.1,-4.855000000000292,SL,2.0,ASIA,3
NAS100.,SHORT,2025-10-30 12:35:00,2025-10-30 14:15:00,26112.93,26144.165714285715,26144.165714285715,26034.840714285714,0.1,-3.1235714285714495,SL,2.5,EUROPE,3
DJ30.,LONG,2025-10-31 03:25:00,2025-10-31 04:05:00,47669.4,47634.91428571429,47634.91428571429,47738.37142857143,0.1,-3.4485714285714497,SL,2.0,ASIA,4
SP500.,LONG,2025-10-31 01:00:00,2025-10-31 04:30:00,6870.81,6877.23,6858.483571428572,6895.4628571428575,0.3,1.9259999999997488,TIME,2.0,ASIA,4
SP500.,SHORT,2025-10-31 06:25:00,2025-10-31 06:40:00,6870.73,6874.122857142856,6874.122857142856,6863.944285714286,1.0,-3.392857142856883,SL,2.0,ASIA,4
SP500.,LONG,2025-10-31 07:05:00,2025-10-31 08:00:00,6878.6,6875.387857142857,6875.387857142857,6885.0242857142875,1.0,-3.21214285714359,SL,2.0,ASIA,4
DJ30.,SHORT,2025-10-31 09:50:00,2025-10-31 10:30:00,47581.4,47602.68571428572,47602.68571428572,47528.185714285704,0.1,-2.1285714285717403,SL,2.5,EUROPE,4
SP500.,SHORT,2025-10-31 09:45:00,2025-10-31 10:35:00,6873.61,6877.290357142857,6877.290357142857,6864.409107142857,0.7,-2.5762500000000728,SL,2.5,EUROPE,4
SP500.,LONG,2025-10-31 10:50:00,2025-10-31 11:05:00,6880.98,6877.339285714285,6877.339285714285,6890.081785714285,0.6,-2.184428571428543,SL,2.5,EUROPE,4
DJ30.,LONG,2025-10-31 10:50:00,2025-10-31 11:15:00,47625.9,47605.99285714285,47605.99285714285,47675.66785714287,0.1,-1.9907142857147848,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-10-31 12:55:00,2025-10-31 13:25:00,47576.2,47522.10178571429,47597.83928571428,47522.10178571429,0.1,5.409821428571013,TP,2.5,EUROPE,4
SP500.,SHORT,2025-10-31 13:20:00,2025-10-31 13:50:00,6872.48,6875.794285714285,6875.794285714285,6864.194285714286,0.6,-1.988571428571413,SL,2.5,EUROPE,4
NAS100.,SHORT,2025-10-31 13:30:00,2025-10-31 14:05:00,26073.48,26089.71214285714,26089.71214285714,26032.899642857148,0.1,-1.6232142857141298,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-11-03 04:50:00,2025-11-03 05:20:00,47726.45,47684.87857142856,47747.235714285714,47684.87857142856,0.1,4.157142857143481,TP,2.0,ASIA,0
SP500.,SHORT,2025-11-03 04:55:00,2025-11-03 05:20:00,6867.95,6861.287857142856,6871.2810714285715,6861.287857142856,0.6,3.9972857142860447,TP,2.0,ASIA,0
NAS100.,SHORT,2025-11-03 05:05:00,2025-11-03 08:25:00,25982.1,25947.367857142854,25999.46607142857,25947.367857142854,0.1,3.473214285714494,TP,2.0,ASIA,0
DJ30.,LONG,2025-11-03 11:10:00,2025-11-03 12:30:00,47697.95,47666.12857142857,47666.12857142857,47777.50357142856,0.1,-3.1821428571427535,SL,2.5,EUROPE,0
DJ30.,SHORT,2025-11-03 13:55:00,2025-11-03 15:00:00,47666.95,47611.2625,47689.225,47611.2625,0.1,5.5687500000000005,TP,2.5,EUROPE,0
NAS100.,LONG,2025-11-04 13:25:00,2025-11-04 14:00:00,25679.16,25655.699285714287,25655.699285714287,25737.811785714282,0.1,-2.346071428571304,SL,2.5,EUROPE,1
SP500.,LONG,2025-11-04 13:30:00,2025-11-04 14:05:00,6793.42,6788.358571428572,6788.358571428572,6806.073571428571,0.7,-3.542999999999756,SL,2.5,EUROPE,1
DJ30.,LONG,2025-11-04 13:15:00,2025-11-04 14:50:00,47060.07,47141.01642857143,47027.69142857143,47141.01642857143,0.1,8.094642857142754,TP,2.5,EUROPE,1
DJ30.,SHORT,2025-11-05 02:45:00,2025-11-05 03:10:00,47099.37,47138.72,47138.72,47020.670000000006,0.1,-3.934999999999855,SL,2.0,ASIA,2
NAS100.,LONG,2025-11-05 05:30:00,2025-11-05 09:00:00,25393.96,25432.46,25348.588571428572,25484.702857142853,0.1,3.85,TIME,2.0,ASIA,2
SP500.,LONG,2025-11-05 05:30:00,2025-11-05 09:00:00,6768.59,6776.74,6760.323214285714,6785.123571428572,0.4,3.2599999999998546,TIME,2.0,ASIA,2
DJ30.,LONG,2025-11-05 05:45:00,2025-11-05 09:15:00,47175.37,47176.37,47136.19142857143,47253.72714285715,0.1,0.1,TIME,2.0,ASIA,2
DJ30.,SHORT,2025-11-05 10:00:00,2025-11-05 10:05:00,47169.37,47202.28428571428,47202.28428571428,47087.0842857143,0.1,-3.2914285714279687,SL,2.5,EUROPE,2
SP500.,SHORT,2025-11-05 12:10:00,2025-11-05 13:00:00,6772.71,6754.939464285715,6779.818214285714,6754.939464285715,0.5,8.88526785714248,TP,2.5,EUROPE,2
NAS100.,LONG,2025-11-06 05:20:00,2025-11-06 07:50:00,25637.01,25615.23857142857,25615.23857142857,25680.552857142855,0.2,-4.354285714285652,SL,2.0,ASIA,3
SP500.,LONG,2025-11-06 05:25:00,2025-11-06 07:50:00,6807.49,6803.318571428571,6803.318571428571,6815.832857142857,1.1,-4.5885714285716865,SL,2.0,ASIA,3
DJ30.,SHORT,2025-11-06 08:10:00,2025-11-06 09:35:00,47344.37,47296.155714285705,47363.65571428572,47296.155714285705,0.1,4.821428571429715,TP,2.5,EUROPE,3
NAS100.,SHORT,2025-11-06 08:10:00,2025-11-06 09:40:00,25619.51,25572.054642857147,25638.49214285714,25572.054642857147,0.2,9.491071428570285,TP,2.5,EUROPE,3
SP500.,SHORT,2025-11-06 08:10:00,2025-11-06 09:40:00,6804.44,6795.357857142855,6808.072857142857,6795.357857142855,1.0,9.08214285714439,TP,2.5,EUROPE,3
NAS100.,LONG,2025-11-06 11:25:00,2025-11-06 14:55:00,25655.46,25697.26,25630.106428571427,25718.843928571427,0.2,8.359999999999856,TIME,2.5,EUROPE,3
SP500.,LONG,2025-11-06 11:30:00,2025-11-06 15:00:00,6808.04,6819.79,6802.636428571429,6821.5489285714275,1.1,12.925,TIME,2.5,EUROPE,3
DJ30.,LONG,2025-11-06 11:40:00,2025-11-06 15:10:00,47355.07,47412.07,47326.72714285714,47425.92714285715,0.2,11.4,TIME,2.5,EUROPE,3
NAS100.,LONG,2025-11-07 02:45:00,2025-11-07 03:00:00,25270.26,25241.585,25241.585,25327.609999999997,0.3,-8.60249999999978,SL,2.0,ASIA,4
SP500.,LONG,2025-11-07 02:40:00,2025-11-07 03:00:00,6752.39,6746.174642857143,6746.174642857143,6764.8207142857145,1.5,-9.323035714285652,SL,2.0,ASIA,4
DJ30.,LONG,2025-11-07 02:25:00,2025-11-07 03:05:00,47071.37,47037.22,47037.22,47139.670000000006,0.2,-6.830000000000291,SL,2.0,ASIA,4
DJ30.,SHORT,2025-11-07 03:20:00,2025-11-07 05:45:00,47024.37,46948.72714285715,47062.19142857143,46948.72714285715,0.1,7.564285714285507,TP,2.0,ASIA,4
DJ30.,LONG,2025-11-07 07:05:00,2025-11-07 09:20:00,47029.37,47085.65571428571,47001.22714285715,47085.65571428571,0.2,11.257142857142027,TP,2.0,ASIA,4
SP500.,LONG,2025-11-07 07:10:00,2025-11-07 09:20:00,6738.04,6748.908571428571,6732.605714285714,6748.908571428571,1.4,15.215999999999621,TP,2.0,ASIA,4
NAS100.,LONG,2025-11-07 07:05:00,2025-11-07 10:35:00,25219.76,25216.01,25184.870714285713,25289.53857142857,0.2,-0.75,TIME,2.0,ASIA,4
NAS100.,SHORT,2025-11-07 11:00:00,2025-11-07 11:10:00,25215.76,25245.35107142857,25245.35107142857,25141.78232142857,0.3,-8.877321428571303,SL,2.5,EUROPE,4
SP500.,SHORT,2025-11-07 11:05:00,2025-11-07 11:10:00,6740.64,6746.810357142857,6746.810357142857,6725.214107142858,1.6,-9.872571428571247,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-11-10 04:00:00,2025-11-10 07:15:00,47132.45,47163.521428571425,47163.521428571425,47070.30714285714,0.2,-6.214285714285507,SL,2.0,ASIA,0
DJ30.,SHORT,2025-11-10 09:40:00,2025-11-10 10:30:00,47121.45,47151.55714285714,47151.55714285714,47046.182142857135,0.2,-6.021428571428988,SL,2.5,EUROPE,0
DJ30.,LONG,2025-11-10 10:40:00,2025-11-10 11:15:00,47161.45,47232.10178571427,47133.18928571429,47232.10178571427,0.2,14.130357142855065,TP,2.5,EUROPE,0
DJ30.,SHORT,2025-11-11 03:40:00,2025-11-11 04:10:00,47430.34,47453.720357142854,47453.720357142854,47383.57928571428,0.3,-7.014107142857392,SL,2.0,ASIA,1
NAS100.,SHORT,2025-11-11 05:20:00,2025-11-11 06:55:00,25667.53,25629.45857142857,25686.565714285713,25629.45857142857,0.4,15.228571428571014,TP,2.0,ASIA,1
SP500.,SHORT,2025-11-11 05:20:00,2025-11-11 07:00:00,6847.02,6839.891428571429,6850.584285714286,6839.891428571429,2.2,15.68285714285703,TP,2.0,ASIA,1
DJ30.,LONG,2025-11-11 12:55:00,2025-11-11 15:35:00,47418.04,47465.423928571436,47399.08642857143,47465.423928571436,0.5,23.691964285717404,TP,2.5,EUROPE,1
DJ30.,LONG,2025-11-12 03:55:00,2025-11-12 04:45:00,48034.34,48013.09,48013.09,48076.84,0.6,-12.75,SL,2.0,ASIA,2
DJ30.,LONG,2025-11-12 07:00:00,2025-11-12 08:35:00,48027.34,48054.91142857143,48013.55428571428,48054.91142857143,0.8,22.05714285714785,TP,2.0,ASIA,2
NAS100.,SHORT,2025-11-12 13:20:00,2025-11-12 13:30:00,25720.78,25679.34696428571,25737.353214285715,25679.34696428571,0.8,33.1464285714319,TP,2.5,EUROPE,2
DJ30.,SHORT,2025-11-12 13:55:00,2025-11-12 14:00:00,48041.34,48066.62928571428,48066.62928571428,47978.11678571428,0.6,-15.173571428572176,SL,2.5,EUROPE,2
SP500.,SHORT,2025-11-12 13:10:00,2025-11-12 14:00:00,6879.3,6870.131250000001,6882.9675,6870.131250000001,3.9,35.758124999995744,TP,2.5,EUROPE,2
SP500.,SHORT,2025-11-13 01:00:00,2025-11-13 01:10:00,6844.09,6850.629285714286,6850.629285714286,6831.011428571428,3.0,-19.617857142858156,SL,2.0,ASIA,3
NAS100.,LONG,2025-11-13 03:10:00,2025-11-13 04:55:00,25639.88,25593.796071428573,25593.796071428573,25732.047857142858,0.3,-13.825178571428477,SL,2.0,ASIA,3
DJ30.,LONG,2025-11-13 03:10:00,2025-11-13 06:40:00,48413.34,48426.34,48374.125714285714,48491.76857142856,0.4,5.2,TIME,2.0,ASIA,3
SP500.,LONG,2025-11-13 03:15:00,2025-11-13 06:45:00,6869.7,6874.37,6861.631071428571,6885.8378571428575,2.1,9.807000000000153,TIME,2.0,ASIA,3
NAS100.,SHORT,2025-11-13 10:00:00,2025-11-13 11:05:00,25615.13,25558.763928571436,25637.676428571427,25558.763928571436,0.7,39.456249999995634,TP,2.5,EUROPE,3
SP500.,SHORT,2025-11-13 10:05:00,2025-11-13 11:05:00,6870.74,6859.556964285714,6875.2132142857145,6859.556964285714,3.9,43.61383928571631,TP,2.5,EUROPE,3
DJ30.,SHORT,2025-11-13 10:05:00,2025-11-13 11:15:00,48420.04,48357.01321428572,48445.250714285714,48357.01321428572,0.7,44.11874999999782,TP,2.5,EUROPE,3
DJ30.,LONG,2025-11-14 02:20:00,2025-11-14 04:25:00,47586.34,47554.98642857143,47554.98642857143,47649.04714285713,0.9,-28.218214285711294,SL,2.0,ASIA,4
SP500.,LONG,2025-11-14 01:00:00,2025-11-14 04:30:00,6757.07,6756.57,6748.080357142857,6775.049285714285,3.3,-1.65,TIME,2.0,ASIA,4
NAS100.,LONG,2025-11-14 04:15:00,2025-11-14 05:50:00,25071.83,25043.58357142857,25043.58357142857,25128.322857142863,1.0,-28.246428571430442,SL,2.0,ASIA,4
SP500.,LONG,2025-11-14 04:15:00,2025-11-14 05:50:00,6757.32,6751.7932142857135,6751.7932142857135,6768.373571428572,5.5,-30.397321428574287,SL,2.0,ASIA,4
DJ30.,SHORT,2025-11-14 04:05:00,2025-11-14 06:05:00,47572.34,47512.84,47602.09,47512.84,1.0,59.5,TP,2.0,ASIA,4
NAS100.,LONG,2025-11-17 02:10:00,2025-11-17 02:30:00,25096.55,25185.739285714288,25051.955357142855,25185.739285714288,0.6,53.51357142857305,TP,2.0,ASIA,0
DJ30.,LONG,2025-11-17 03:15:00,2025-11-17 03:40:00,47217.45,47185.95,47185.95,47280.45,1.0,-31.5,SL,2.0,ASIA,0
NAS100.,LONG,2025-11-17 02:30:00,2025-11-17 06:00:00,25182.35,25215.1,25136.760714285712,25273.52857142857,0.7,22.924999999999997,TIME,2.0,ASIA,0
SP500.,LONG,2025-11-17 02:35:00,2025-11-17 06:05:00,6767.1,6773.6,6758.738214285715,6783.823571428571,3.9,25.349999999999998,TIME,2.0,ASIA,0
DJ30.,SHORT,2025-11-17 08:50:00,2025-11-17 09:05:00,47239.45,47257.771428571425,47257.771428571425,47193.64642857143,1.8,-32.97857142856956,SL,2.5,EUROPE,0
SP500.,SHORT,2025-11-17 08:40:00,2025-11-17 09:05:00,6767.9,6771.959285714285,6771.959285714285,6757.751785714286,8.5,-34.50392857142742,SL,2.5,EUROPE,0
NAS100.,SHORT,2025-11-17 08:35:00,2025-11-17 09:10:00,25196.6,25215.992857142857,25215.992857142857,25148.117857142854,1.7,-32.96785714285979,SL,2.5,EUROPE,0
NAS100.,SHORT,2025-11-17 12:10:00,2025-11-17 12:30:00,25228.85,25156.341071428564,25257.85357142857,25156.341071428564,0.8,58.00714285714785,TP,2.5,EUROPE,0
SP500.,SHORT,2025-11-17 12:10:00,2025-11-17 12:45:00,6773.45,6758.6339285714275,6779.376428571429,6758.6339285714275,4.1,60.745892857146366,TP,2.5,EUROPE,0
DJ30.,SHORT,2025-11-17 12:05:00,2025-11-17 12:50:00,47256.45,47168.20000000001,47291.74999999999,47168.20000000001,0.6,52.94999999999127,TP,2.5,EUROPE,0
NAS100.,LONG,2025-11-18 01:00:00,2025-11-18 01:10:00,24890.63,24861.30857142857,24861.30857142857,24949.272857142863,1.4,-41.050000000003635,SL,2.0,ASIA,1
DJ30.,LONG,2025-11-18 01:45:00,2025-11-18 02:15:00,46685.33,46653.944285714286,46653.944285714286,46748.101428571434,1.2,-37.66285714285914,SL,2.0,ASIA,1
DJ30.,LONG,2025-11-18 10:10:00,2025-11-18 13:05:00,46489.33,46438.762142857144,46438.762142857144,46615.74964285715,0.6,-30.340714285714782,SL,2.5,EUROPE,1
NAS100.,LONG,2025-11-18 10:05:00,2025-11-18 13:35:00,24714.43,24718.93,24662.91392857143,24843.220178571428,0.6,2.6999999999999997,TIME,2.5,EUROPE,1
SP500.,LONG,2025-11-18 10:10:00,2025-11-18 13:40:00,6652.8,6657.54,6642.93,6677.475,3.4,16.115999999999257,TIME,2.5,EUROPE,1
NAS100.,SHORT,2025-11-18 13:55:00,2025-11-18 14:10:00,24752.68,24660.64875,24789.4925,24660.64875,0.8,73.625,TP,2.5,EUROPE,1
NAS100.,SHORT,2025-11-19 06:05:00,2025-11-19 06:50:00,24479.78,24514.02142857143,24514.02142857143,24411.29714285714,1.1,-37.66557142857237,SL,2.0,ASIA,2
SP500.,SHORT,2025-11-19 06:00:00,2025-11-19 07:40:00,6619.77,6608.759285714286,6625.2753571428575,6608.759285714286,7.2,79.27714285714174,TP,2.0,ASIA,2
DJ30.,LONG,2025-11-19 09:00:00,2025-11-19 10:10:00,46158.33,46127.044285714284,46127.044285714284,46236.54428571429,1.4,-43.80000000000436,SL,2.5,EUROPE,2
SP500.,LONG,2025-11-19 09:05:00,2025-11-19 10:10:00,6632.89,6626.520357142857,6626.520357142857,6648.814107142858,6.9,-43.950535714286254,SL,2.5,EUROPE,2
NAS100.,LONG,2025-11-19 09:05:00,2025-11-19 11:05:00,24560.73,24524.60857142857,24524.60857142857,24651.033571428576,1.2,-43.34571428571653,SL,2.5,EUROPE,2
NAS100.,SHORT,2025-11-20 08:25:00,2025-11-20 08:35:00,25097.78,25117.93357142857,25117.93357142857,25047.39607142857,1.5,-30.23035714285652,SL,2.5,EUROPE,3
SP500.,SHORT,2025-11-20 08:30:00,2025-11-20 08:35:00,6733.25,6737.152142857143,6737.152142857143,6723.494642857142,7.9,-30.8269285714312,SL,2.5,EUROPE,3
DJ30.,SHORT,2025-11-20 08:30:00,2025-11-20 08:50:00,46451.33,46473.33,46473.33,46396.33,1.4,-30.799999999999997,SL,2.5,EUROPE,3
DJ30.,LONG,2025-11-20 09:10:00,2025-11-20 09:40:00,46490.33,46469.794285714284,46469.794285714284,46541.66928571429,1.0,-20.535714285717404,SL,2.5,EUROPE,3
NAS100.,LONG,2025-11-20 09:30:00,2025-11-20 09:40:00,25152.03,25123.13892857143,25123.13892857143,25224.257678571426,0.7,-20.2237499999992,SL,2.5,EUROPE,3
SP500.,LONG,2025-11-20 09:05:00,2025-11-20 09:45:00,6738.6,6734.495357142858,6734.495357142858,6748.861607142857,5.3,-21.75460714285582,SL,2.5,EUROPE,3
SP500.,SHORT,2025-11-20 10:00:00,2025-11-20 10:05:00,6731.59,6736.585,6736.585,6719.102500000001,3.1,-15.484499999999661,SL,2.5,EUROPE,3
DJ30.,LONG,2025-11-21 02:30:00,2025-11-21 04:35:00,45935.33,46026.887142857144,45889.55142857143,46026.887142857144,0.3,27.46714285714261,TP,2.0,ASIA,4
SP500.,LONG,2025-11-21 02:50:00,2025-11-21 05:35:00,6570.07,6584.700714285715,6562.754642857142,6584.700714285715,1.9,27.798357142858364,TP,2.0,ASIA,4
NAS100.,LONG,2025-11-21 02:55:00,2025-11-21 06:20:00,24134.88,24097.269285714287,24097.269285714287,24210.10142857143,0.3,-11.283214285714347,SL,2.0,ASIA,4
NAS100.,LONG,2025-11-21 09:20:00,2025-11-21 09:30:00,24139.08,24100.256785714286,24100.256785714286,24236.13803571429,0.4,-15.529285714286381,SL,2.5,EUROPE,4
SP500.,LONG,2025-11-21 11:05:00,2025-11-21 11:20:00,6569.57,6557.930357142857,6557.930357142857,6598.669107142856,1.4,-16.295499999999446,SL,2.5,EUROPE,4
DJ30.,LONG,2025-11-21 11:00:00,2025-11-21 11:40:00,46005.03,45932.95142857143,45932.95142857143,46185.22642857142,0.2,-14.41571428571333,SL,2.5,EUROPE,4
DJ30.,SHORT,2025-11-21 12:05:00,2025-11-21 12:35:00,45833.33,45891.35857142857,45891.35857142857,45688.258571428574,0.2,-11.605714285714203,SL,2.5,EUROPE,4
DJ30.,LONG,2025-11-21 13:10:00,2025-11-21 13:30:00,46021.33,45956.08357142857,45956.08357142857,46184.44607142858,0.1,-6.524642857143045,SL,2.5,EUROPE,4
NAS100.,LONG,2025-11-24 01:45:00,2025-11-24 02:00:00,24447.4,24393.21392857143,24393.21392857143,24555.772142857146,0.2,-10.837214285714436,SL,2.0,ASIA,0
DJ30.,LONG,2025-11-24 01:55:00,2025-11-24 02:05:00,46463.45,46418.79964285714,46418.79964285714,46552.75071428571,0.2,-8.930071428570955,SL,2.0,ASIA,0
SP500.,LONG,2025-11-24 01:30:00,2025-11-24 02:05:00,6647.7,6637.431428571428,6637.431428571428,6668.237142857143,1.1,-11.295428571428875,SL,2.0,ASIA,0
DJ30.,SHORT,2025-11-24 04:05:00,2025-11-24 04:15:00,46373.45,46406.12857142857,46406.12857142857,46308.09285714285,0.2,-6.535714285714494,SL,2.0,ASIA,0
DJ30.,LONG,2025-11-24 05:00:00,2025-11-24 05:35:00,46468.45,46439.2,46439.2,46526.95,0.2,-5.8500000000000005,SL,2.0,ASIA,0
DJ30.,SHORT,2025-11-24 06:35:00,2025-11-24 07:10:00,46407.45,46431.12857142857,46431.12857142857,46360.09285714285,0.3,-7.10357142857174,SL,2.0,ASIA,0
NAS100.,SHORT,2025-11-24 06:40:00,2025-11-24 07:10:00,24422.65,24451.385714285716,24451.385714285716,24365.178571428572,0.2,-5.747142857142899,SL,2.0,ASIA,0
SP500.,SHORT,2025-11-24 06:50:00,2025-11-24 07:10:00,6644.7,6649.577857142857,6649.577857142857,6634.944285714285,1.6,-7.804571428571944,SL,2.0,ASIA,0
NAS100.,SHORT,2025-11-25 02:40:00,2025-11-25 02:55:00,24891.99,24914.641785714288,24914.641785714288,24846.68642857143,0.2,-4.530357142857247,SL,2.0,ASIA,1
SP500.,SHORT,2025-11-25 02:15:00,2025-11-25 02:55:00,6713.43,6717.461785714286,6717.461785714286,6705.366428571429,1.4,-5.644499999999606,SL,2.0,ASIA,1
NAS100.,LONG,2025-11-25 05:25:00,2025-11-25 05:30:00,24909.75,24894.214285714286,24894.214285714286,24940.821428571428,0.3,-4.660714285714129,SL,2.0,ASIA,1
DJ30.,SHORT,2025-11-25 08:40:00,2025-11-25 09:20:00,46439.49,46454.49,46454.49,46401.99,0.2,-3.0,SL,2.5,EUROPE,1
DJ30.,SHORT,2025-11-25 11:35:00,2025-11-25 12:10:00,46408.49,46444.17928571429,46444.17928571429,46319.26678571428,0.1,-3.5689285714288417,SL,2.5,EUROPE,1
DJ30.,SHORT,2025-11-26 11:10:00,2025-11-26 11:35:00,47233.0,47262.87857142857,47262.87857142857,47158.30357142858,0.1,-2.987857142856956,SL,2.5,EUROPE,2
SP500.,SHORT,2025-11-26 11:00:00,2025-11-26 12:15:00,6791.85,6796.624642857143,6796.624642857143,6779.913392857144,0.7,-3.342249999999876,SL,2.5,EUROPE,2
NAS100.,LONG,2025-11-26 13:20:00,2025-11-26 13:30:00,25177.79,25159.022142857142,25159.022142857142,25224.709642857146,0.1,-1.8767857142858704,SL,2.5,EUROPE,2
NAS100.,LONG,2025-11-27 03:00:00,2025-11-27 03:05:00,25306.94,25294.073928571426,25294.073928571426,25332.672142857144,0.2,-2.573214285714494,SL,2.0,ASIA,3
SP500.,LONG,2025-11-27 03:50:00,2025-11-27 04:50:00,6828.3,6825.191428571428,6825.191428571428,6834.517142857144,0.8,-2.4868571428574797,SL,2.0,ASIA,3
NAS100.,LONG,2025-11-27 03:50:00,2025-11-27 05:00:00,25298.69,25283.225714285712,25283.225714285712,25329.61857142857,0.1,-1.5464285714286234,SL,2.0,ASIA,3
DJ30.,SHORT,2025-11-27 05:15:00,2025-11-27 06:00:00,47505.5,47518.92857142857,47518.92857142857,47478.642857142855,0.1,-1.3428571428572469,SL,2.0,ASIA,3
DJ30.,LONG,2025-11-27 03:20:00,2025-11-27 06:50:00,47505.5,47517.5,47490.0,47536.5,0.1,1.2000000000000002,TIME,2.0,ASIA,3
DJ30.,LONG,2025-11-27 07:00:00,2025-11-27 07:50:00,47529.5,47518.107142857145,47518.107142857145,47552.28571428571,0.1,-1.1392857142855064,SL,2.0,ASIA,3
NAS100.,LONG,2025-11-27 07:00:00,2025-11-27 07:50:00,25300.94,25292.35964285714,25292.35964285714,25318.100714285716,0.2,-1.7160714285717404,SL,2.0,ASIA,3
SP500.,LONG,2025-11-27 07:10:00,2025-11-27 07:50:00,6828.43,6826.769285714286,6826.769285714286,6831.75142857143,1.2,-1.9928571428576105,SL,2.0,ASIA,3
NAS100.,SHORT,2025-11-27 08:40:00,2025-11-27 09:45:00,25282.19,25291.645357142857,25291.645357142857,25258.55160714285,0.1,-0.9455357142858702,SL,2.5,EUROPE,3
SP500.,LONG,2025-11-27 10:35:00,2025-11-27 10:55:00,6828.3,6824.6960714285715,6824.6960714285715,6837.309821428572,0.4,-1.4415714285714785,SL,2.5,EUROPE,3
SP500.,SHORT,2025-11-27 11:50:00,2025-11-27 13:00:00,6822.55,6825.630357142857,6825.630357142857,6814.849107142858,0.4,-1.2321428571427533,SL,2.5,EUROPE,3
NAS100.,LONG,2025-11-27 13:35:00,2025-11-27 13:55:00,25289.94,25280.207857142857,25280.207857142857,25314.27035714285,0.1,-0.9732142857141298,SL,2.5,EUROPE,3
NAS100.,LONG,2025-11-28 01:00:00,2025-11-28 01:05:00,25285.59,25279.0525,25279.0525,25298.664999999997,0.1,-0.6537499999998545,SL,2.0,ASIA,4
SP500.,LONG,2025-11-28 01:00:00,2025-11-28 01:25:00,6827.85,6831.379285714287,6826.085357142857,6831.379285714287,0.6,2.1175714285720457,TP,2.0,ASIA,4
SP500.,SHORT,2025-12-01 02:15:00,2025-12-01 02:45:00,6842.33,6830.314285714287,6848.337857142857,6830.314285714287,0.2,2.403142857142666,TP,2.0,ASIA,0
NAS100.,SHORT,2025-12-01 02:35:00,2025-12-01 03:00:00,25356.8,25283.10714285714,25393.64642857143,25283.10714285714,0.1,7.369285714285798,TP,2.0,ASIA,0
DJ30.,SHORT,2025-12-01 01:40:00,2025-12-01 03:05:00,47692.45,47596.13214285714,47740.608928571426,47596.13214285714,0.1,9.631785714285797,TP,2.0,ASIA,0
NAS100.,LONG,2025-12-01 08:45:00,2025-12-01 09:15:00,25246.55,25225.925,25225.925,25298.1125,0.1,-2.0625,SL,2.5,EUROPE,0
